"parent","child","parent_state","child_state","host_switch","rate","group"
465,13,"Sus scrofa","Sus scrofa",FALSE,1.9447556700355e-09,"No Shift"
464,14,"Sus scrofa","Sus scrofa",FALSE,0.00111543471177384,"No Shift"
452,10,"Sus scrofa","Sus scrofa",FALSE,3.53458505911242e-05,"No Shift"
451,9,"Sus scrofa","Sus scrofa",FALSE,0.000179928027480931,"No Shift"
450,8,"Sus scrofa","Sus scrofa",FALSE,0.000692408340634146,"No Shift"
449,467,"Sus scrofa","Sus scrofa",FALSE,0.000273670588461197,"No Shift"
467,468,"Sus scrofa","Mus musculus",TRUE,0.00118153645920177,"Host Shift"
468,469,"Mus musculus","Mus musculus",FALSE,0.000199586526527534,"No Shift"
469,470,"Mus musculus","Homo sapiens",TRUE,0.000781645996975832,"Host Shift"
470,5,"Homo sapiens","Homo sapiens",FALSE,8.50398308913988e-06,"No Shift"
470,6,"Homo sapiens","Homo sapiens",FALSE,8.35650206110193e-07,"No Shift"
469,7,"Mus musculus","Mus musculus",FALSE,0.000491721337297118,"No Shift"
468,471,"Mus musculus","Mus musculus",FALSE,0.000217386971695765,"No Shift"
471,3,"Mus musculus","Unknown",FALSE,1.4277468843459e-05,"No Shift"
471,4,"Mus musculus","Mus musculus",FALSE,0.000630222449090909,"No Shift"
467,472,"Sus scrofa","Sus scrofa",FALSE,0.000419529666758315,"No Shift"
472,1,"Sus scrofa","Sus scrofa",FALSE,1.45380971169002e-05,"No Shift"
472,2,"Sus scrofa","Sus scrofa",FALSE,3.77203700603991e-05,"No Shift"
408,473,"Unknown","Unknown",FALSE,4.42447809862528e-05,"No Shift"
473,474,"Unknown","Unknown",FALSE,0.000360065024692506,"No Shift"
474,475,"Unknown","Unknown",FALSE,0.00111087677804878,"No Shift"
475,476,"Unknown","Unknown",FALSE,3.69440195315432e-08,"No Shift"
476,477,"Unknown","Unknown",FALSE,0.00228017478160754,"No Shift"
477,478,"Unknown","Unknown",FALSE,0.000559093163303769,"No Shift"
478,479,"Unknown","Unknown",FALSE,1.90349132910931e-11,"No Shift"
479,480,"Unknown","Unknown",FALSE,0.0015477251886918,"No Shift"
480,481,"Unknown","Unknown",FALSE,4.68932238471663e-05,"No Shift"
481,482,"Unknown","Unknown",FALSE,0.000836420254906874,"No Shift"
482,483,"Unknown","Unknown",FALSE,0.000790063214769401,"No Shift"
483,484,"Unknown","Gallus gallus",FALSE,6.40713071858093e-12,"No Shift"
484,485,"Gallus gallus","Homo sapiens",TRUE,0.00289694784700665,"Host Shift"
485,486,"Homo sapiens","Homo sapiens",FALSE,0.000349875896086474,"No Shift"
486,487,"Homo sapiens","Homo sapiens",FALSE,0.000411026703957206,"No Shift"
487,488,"Homo sapiens","Homo sapiens",FALSE,0.000889529065553193,"No Shift"
488,489,"Homo sapiens","Homo sapiens",FALSE,0.000565618190725277,"No Shift"
489,490,"Homo sapiens","Homo sapiens",FALSE,0.000587096682283814,"No Shift"
490,491,"Homo sapiens","Homo sapiens",FALSE,0.000747788113259424,"No Shift"
491,492,"Homo sapiens","Homo sapiens",FALSE,0.0068494144767184,"No Shift"
492,493,"Homo sapiens","Gallus gallus",TRUE,0.00595857425498891,"Host Shift"
493,66,"Gallus gallus","Gallus gallus",FALSE,0.000374288894492239,"No Shift"
493,67,"Gallus gallus","Gallus gallus",FALSE,1.27524867968847e-07,"No Shift"
492,68,"Homo sapiens","Homo sapiens",FALSE,5.20252085807982e-08,"No Shift"
491,69,"Homo sapiens","Homo sapiens",FALSE,5.18562421417022e-05,"No Shift"
490,494,"Homo sapiens","Unknown",FALSE,0.00159229833015521,"No Shift"
494,495,"Unknown","Unknown",FALSE,0.000665784870066519,"No Shift"
495,70,"Unknown","Homo sapiens",FALSE,7.50171635195965e-05,"No Shift"
495,71,"Unknown","Unknown",FALSE,0.00290712344656319,"No Shift"
494,72,"Unknown","Unknown",FALSE,0.00101151808935698,"No Shift"
489,496,"Homo sapiens","Homo sapiens",FALSE,0.00139016281064302,"No Shift"
496,73,"Homo sapiens","Homo sapiens",FALSE,0.00036218136162306,"No Shift"
496,74,"Homo sapiens","Unknown",FALSE,0.000247888056784812,"No Shift"
488,497,"Homo sapiens","Gallus gallus",TRUE,0.000289080345529047,"Host Shift"
497,498,"Gallus gallus","Gallus gallus",FALSE,1.25367861231619e-05,"No Shift"
498,75,"Gallus gallus","Homo sapiens",TRUE,7.23358940484701e-05,"Host Shift"
498,76,"Gallus gallus","Gallus gallus",FALSE,0.000611246185909776,"No Shift"
497,499,"Gallus gallus","Gallus gallus",FALSE,0.000164728056250776,"No Shift"
499,77,"Gallus gallus","Gallus gallus",FALSE,0.000660806765544124,"No Shift"
499,78,"Gallus gallus","Gallus gallus",FALSE,0.000785723955986696,"No Shift"
487,79,"Homo sapiens","Anatidae",TRUE,0.00396311790022173,"Host Shift"
486,500,"Homo sapiens","Homo sapiens",FALSE,0.00158581434634146,"No Shift"
500,501,"Homo sapiens","Homo sapiens",FALSE,0.000973541813968958,"No Shift"
501,80,"Homo sapiens","Homo sapiens",FALSE,0.000776256262372506,"No Shift"
501,81,"Homo sapiens","Homo sapiens",FALSE,0.00758268950997783,"No Shift"
500,82,"Homo sapiens","Gallus gallus",TRUE,0.00423245736651885,"Host Shift"
485,83,"Homo sapiens","Homo sapiens",FALSE,1.15108739432927e-05,"No Shift"
484,84,"Gallus gallus","Gallus gallus",FALSE,0.00133205995383592,"No Shift"
483,502,"Unknown","Unknown",FALSE,0.000440102255317073,"No Shift"
502,503,"Unknown","Gallus gallus",FALSE,0.00139334276481153,"No Shift"
503,504,"Gallus gallus","Gallus gallus",FALSE,4.43468664549889e-09,"No Shift"
504,85,"Gallus gallus","Unknown",FALSE,2.81215108005987e-09,"No Shift"
504,86,"Gallus gallus","Gallus gallus",FALSE,0.00246350175609756,"No Shift"
503,87,"Gallus gallus","Gallus gallus",FALSE,2.01564369046563e-06,"No Shift"
502,505,"Unknown","Unknown",FALSE,0.000580751367605322,"No Shift"
505,88,"Unknown","Unknown",FALSE,0.000336857988114634,"No Shift"
505,89,"Unknown","Homo sapiens",FALSE,0.00026323771062816,"No Shift"
482,90,"Unknown","Unknown",FALSE,3.58114592983038e-05,"No Shift"
481,506,"Unknown","Unknown",FALSE,0.00155696835866962,"No Shift"
506,507,"Unknown","Unknown",FALSE,0.000168227941602772,"No Shift"
507,508,"Unknown","Unknown",FALSE,0.00204927570886918,"No Shift"
508,92,"Unknown","Unknown",FALSE,5.07196883629712e-09,"No Shift"
508,93,"Unknown","Psittacidae",FALSE,0.000863377165498891,"No Shift"
507,94,"Unknown","Unknown",FALSE,0.000252504436119734,"No Shift"
506,91,"Unknown","Unknown",FALSE,0.000422639194657118,"No Shift"
480,95,"Unknown","Sus scrofa",FALSE,4.08132755422023e-06,"No Shift"
479,509,"Unknown","Unknown",FALSE,0.000581695346084257,"No Shift"
509,510,"Unknown","Unknown",FALSE,0.000317379491290466,"No Shift"
510,511,"Unknown","Unknown",FALSE,0.00780881466075388,"No Shift"
511,512,"Unknown","Unknown",FALSE,0.000961916454727677,"No Shift"
512,513,"Unknown","Unknown",FALSE,0.000409352628051921,"No Shift"
513,100,"Unknown","Unknown",FALSE,4.8391495454235e-09,"No Shift"
513,101,"Unknown","Unknown",FALSE,0.000290630142126696,"No Shift"
512,99,"Unknown","Unknown",FALSE,0.000562547939888692,"No Shift"
511,102,"Unknown","Unknown",FALSE,0.00128290161685144,"No Shift"
510,514,"Unknown","Homo sapiens",FALSE,0.00298921243858093,"No Shift"
514,515,"Homo sapiens","Sus scrofa",TRUE,0.000122386201895942,"Host Shift"
515,96,"Sus scrofa","Sus scrofa",FALSE,0.000336546999655432,"No Shift"
515,97,"Sus scrofa","Gallus gallus",TRUE,7.9313540592816e-05,"Host Shift"
514,98,"Homo sapiens","Homo sapiens",FALSE,0.000227738983764967,"No Shift"
509,516,"Unknown","Unknown",FALSE,0.000478105500968736,"No Shift"
516,517,"Unknown","Anatidae",FALSE,0.00425662760864745,"No Shift"
517,103,"Anatidae","Anatidae",FALSE,0.00106506208521064,"No Shift"
517,104,"Anatidae","Columbidae",TRUE,0.000326840575274945,"Host Shift"
516,518,"Unknown","Unknown",FALSE,1.78384214922816e-05,"No Shift"
518,105,"Unknown","Anatidae",FALSE,5.02264653707539e-05,"No Shift"
518,106,"Unknown","Unknown",FALSE,0.00044443694337694,"No Shift"
478,519,"Unknown","Unknown",FALSE,0.000751972073308204,"No Shift"
519,107,"Unknown","Unknown",FALSE,0.00312708845121951,"No Shift"
519,108,"Unknown","Unknown",FALSE,0.00324432207144124,"No Shift"
477,520,"Unknown","Unknown",FALSE,9.96815340517073e-07,"No Shift"
520,109,"Unknown","Unknown",FALSE,1.3315476224381e-05,"No Shift"
520,110,"Unknown","Unknown",FALSE,0.000186602216994106,"No Shift"
476,521,"Unknown","Unknown",FALSE,0.000457206553215078,"No Shift"
521,522,"Unknown","Unknown",FALSE,0.000840620573955654,"No Shift"
522,523,"Unknown","Unknown",FALSE,0.000452999586214584,"No Shift"
523,113,"Unknown","Unknown",FALSE,0.000383380669312639,"No Shift"
523,114,"Unknown","Unknown",FALSE,0.000835266283157428,"No Shift"
522,524,"Unknown","Gallus gallus",FALSE,0.000814448245898004,"No Shift"
524,115,"Gallus gallus","Gallus gallus",FALSE,0.00116004151824313,"No Shift"
524,116,"Gallus gallus","Sus scrofa",TRUE,0.000358195589556541,"Host Shift"
521,525,"Unknown","Unknown",FALSE,0.000345282420687361,"No Shift"
525,111,"Unknown","Unknown",FALSE,0.000412576346664612,"No Shift"
525,112,"Unknown","Gallus gallus",FALSE,0.000658973351523503,"No Shift"
475,526,"Unknown","Unknown",FALSE,3.72491830858093e-09,"No Shift"
526,117,"Unknown","Unknown",FALSE,7.82368485609756e-07,"No Shift"
526,118,"Unknown","Unknown",FALSE,5.69436018869659e-07,"No Shift"
474,119,"Unknown","Suricata suricatta",FALSE,0.000841712047406364,"No Shift"
473,527,"Unknown","Unknown",FALSE,9.28215152323725e-05,"No Shift"
527,528,"Unknown","Gallus gallus",FALSE,4.15247881476497e-05,"No Shift"
528,529,"Gallus gallus","Homo sapiens",TRUE,0.00113500447567627,"Host Shift"
529,530,"Homo sapiens","Anatidae",TRUE,1.88836695738359e-06,"Host Shift"
530,123,"Anatidae","Anatidae",FALSE,0.000601077094054102,"No Shift"
530,124,"Anatidae","Sus scrofa",TRUE,0.000847902455882483,"Host Shift"
529,531,"Homo sapiens","Homo sapiens",FALSE,0.000325865985568286,"No Shift"
531,125,"Homo sapiens","Homo sapiens",FALSE,0.00021933096532816,"No Shift"
531,126,"Homo sapiens","Homo sapiens",FALSE,0.000124775282033703,"No Shift"
528,127,"Gallus gallus","Gallus gallus",FALSE,0.000627114791226164,"No Shift"
527,532,"Unknown","Anas carolinensis",FALSE,0.000859336680931264,"No Shift"
532,533,"Anas carolinensis","Mareca americana",TRUE,0.00254913214906874,"Host Shift"
533,120,"Mareca americana","Mareca americana",FALSE,0.000197970173010643,"No Shift"
533,121,"Mareca americana","Mareca americana",FALSE,0.000232255334236725,"No Shift"
532,122,"Anas carolinensis","Anas carolinensis",FALSE,1.08605898728829e-12,"No Shift"
276,534,"Unknown","Unknown",FALSE,0.0014086029591796,"No Shift"
534,535,"Unknown","Meleagris gallopavo",FALSE,9.23964579617517e-05,"No Shift"
535,536,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000214028413050054,"No Shift"
536,537,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000540274938136164,"No Shift"
537,538,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000236096154876386,"No Shift"
538,539,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000300799752895787,"No Shift"
539,540,"Meleagris gallopavo","Meleagris gallopavo",FALSE,8.09247008670732e-05,"No Shift"
540,541,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.00261106854146341,"No Shift"
541,542,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000164426971287805,"No Shift"
542,131,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000147853624103326,"No Shift"
542,132,"Meleagris gallopavo","Meleagris gallopavo",FALSE,2.98986910121951e-05,"No Shift"
541,133,"Meleagris gallopavo","Spatula clypeata",TRUE,0.00042913042256031,"Host Shift"
540,543,"Meleagris gallopavo","Numididae sp.",TRUE,2.09173583361669e-08,"Host Shift"
543,544,"Numididae sp.","Gallus gallus",TRUE,0.000491154081359202,"Host Shift"
544,134,"Gallus gallus","Gallus gallus",FALSE,2.06948764909967e-05,"No Shift"
544,135,"Gallus gallus","Gallus gallus",FALSE,0.00158465549075388,"No Shift"
543,136,"Numididae sp.","Numididae sp.",FALSE,5.88370493586253e-09,"No Shift"
539,137,"Meleagris gallopavo","Spatula discors",TRUE,0.000760580620731707,"Host Shift"
538,138,"Meleagris gallopavo","Anas cyanoptera",TRUE,0.000194454897321477,"Host Shift"
537,139,"Meleagris gallopavo","Meleagris gallopavo",FALSE,0.000486772420310421,"No Shift"
536,130,"Meleagris gallopavo","Meleagris gallopavo",FALSE,5.19592147813747e-05,"No Shift"
535,545,"Meleagris gallopavo","Anas carolinensis",TRUE,0.000448231141529933,"Host Shift"
545,140,"Anas carolinensis","Spatula clypeata",TRUE,0.000164894051689579,"Host Shift"
545,141,"Anas carolinensis","Anas carolinensis",FALSE,0.000452149180923171,"No Shift"
534,546,"Unknown","Anatidae",FALSE,0.000647096221909091,"No Shift"
546,128,"Anatidae","Anatidae",FALSE,4.68962892130599e-07,"No Shift"
546,129,"Anatidae","Numididae",TRUE,0.000401568605810643,"Host Shift"
277,406,"Unknown","Unknown",FALSE,0.000225971872629093,"No Shift"
406,407,"Unknown","Anatidae",FALSE,0.0015179916562439,"No Shift"
407,142,"Anatidae","Anatidae",FALSE,0.000807636984356985,"No Shift"
407,143,"Anatidae","Anatidae",FALSE,0.000147908868924612,"No Shift"
406,144,"Unknown","Unknown",FALSE,0.00224453109297118,"No Shift"
278,385,"Unknown","Homo sapiens",FALSE,0.000323072007725499,"No Shift"
385,386,"Homo sapiens","Homo sapiens",FALSE,0.000684189069172949,"No Shift"
386,387,"Homo sapiens","Homo sapiens",FALSE,0.000189676264651885,"No Shift"
387,388,"Homo sapiens","Unknown",FALSE,0.00323689411944568,"No Shift"
388,389,"Unknown","Unknown",FALSE,0.00133770334002217,"No Shift"
389,390,"Unknown","Unknown",FALSE,0.000279459406674058,"No Shift"
390,391,"Unknown","Unknown",FALSE,0.000143992901115809,"No Shift"
391,392,"Unknown","Unknown",FALSE,0.000675903671048781,"No Shift"
392,159,"Unknown","Cygnus olor",FALSE,3.79087812641685e-10,"No Shift"
392,160,"Unknown","Unknown",FALSE,0.000198431881334302,"No Shift"
391,158,"Unknown","Anatidae",FALSE,0.000618085320922395,"No Shift"
390,393,"Unknown","Unknown",FALSE,0.000559057630232514,"No Shift"
393,394,"Unknown","Unknown",FALSE,0.000843471655856452,"No Shift"
394,161,"Unknown","Unknown",FALSE,0.000564845247472284,"No Shift"
394,162,"Unknown","Gallus gallus",FALSE,0.000608435593354767,"No Shift"
393,163,"Unknown","Unknown",FALSE,0.000276739723820399,"No Shift"
389,164,"Unknown","Cygnus olor",FALSE,1.24162619135255e-07,"No Shift"
388,395,"Unknown","Unknown",FALSE,0.000797173969015299,"No Shift"
395,165,"Unknown","Unknown",FALSE,0.00400419187605322,"No Shift"
395,166,"Unknown","Unknown",FALSE,0.000278213941903203,"No Shift"
387,396,"Homo sapiens","Homo sapiens",FALSE,0.000164976930091144,"No Shift"
396,397,"Homo sapiens","Homo sapiens",FALSE,0.00104723382155798,"No Shift"
397,156,"Homo sapiens","Homo sapiens",FALSE,0.000297257015570016,"No Shift"
397,157,"Homo sapiens","Homo sapiens",FALSE,0.000658451522026164,"No Shift"
396,155,"Homo sapiens","Homo sapiens",FALSE,0.000958001754545455,"No Shift"
386,398,"Homo sapiens","Homo sapiens",FALSE,2.1409557041643e-06,"No Shift"
398,399,"Homo sapiens","Homo sapiens",FALSE,1.52355470226164e-10,"No Shift"
399,400,"Homo sapiens","Homo sapiens",FALSE,0.000264430363985098,"No Shift"
400,152,"Homo sapiens","Homo sapiens",FALSE,2.94169627531929e-08,"No Shift"
400,153,"Homo sapiens","Homo sapiens",FALSE,1.56581043144124e-06,"No Shift"
399,154,"Homo sapiens","Homo sapiens",FALSE,0.000283442824933247,"No Shift"
398,151,"Homo sapiens","Homo sapiens",FALSE,0.000779732838913526,"No Shift"
385,401,"Homo sapiens","Anas platyrhynchos",TRUE,0.000364032482981495,"Host Shift"
401,402,"Anas platyrhynchos","Anas platyrhynchos",FALSE,0.0012806292886918,"No Shift"
402,403,"Anas platyrhynchos","Mustela lutreola",TRUE,0.00174770490133038,"Host Shift"
403,404,"Mustela lutreola","Panthera tigris",TRUE,0.000257169393813747,"Host Shift"
404,405,"Panthera tigris","Panthera tigris",FALSE,0.000266310402754545,"No Shift"
405,145,"Panthera tigris","Gallus gallus",TRUE,0.0761994764966741,"Host Shift"
405,146,"Panthera tigris","Panthera tigris",FALSE,1.748727666949e-12,"No Shift"
404,147,"Panthera tigris","Panthera tigris",FALSE,0.000813626581552328,"No Shift"
403,148,"Mustela lutreola","Mustela lutreola",FALSE,0.000276513914631929,"No Shift"
402,149,"Anas platyrhynchos","Anas platyrhynchos",FALSE,0.000146996244474501,"No Shift"
401,150,"Anas platyrhynchos","Anas platyrhynchos",FALSE,0.00183486239262633,"No Shift"
