parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
492,98,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
493,494,Unknown,Anas platyrhynchos,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
494,495,Anas platyrhynchos,Anas platyrhynchos,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
500,104,Mustela lutreola,Mustela lutreola,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
500,501,Mustela lutreola,Panthera tigris,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
501,105,Panthera tigris,Panthera tigris,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
502,106,Panthera tigris,Panthera tigris,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
502,107,Panthera tigris,Gallus gallus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
494,108,Anas platyrhynchos,Anas platyrhynchos,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
493,503,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
503,109,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
504,505,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
505,506,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
506,507,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
507,111,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
409,508,Unknown,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
508,509,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
509,116,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
509,510,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
510,511,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
511,512,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
512,117,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
513,514,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
517,519,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
519,520,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
520,521,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
525,526,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
527,528,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
528,130,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
528,131,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
526,529,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
529,132,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
519,530,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
530,136,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
530,137,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
516,531,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
531,138,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
531,532,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
532,533,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
533,139,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
533,140,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
534,535,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
535,536,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
536,143,Homo sapiens,Anas platyrhynchos,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
536,144,Homo sapiens,Parus major,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
535,537,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
537,538,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
538,539,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
539,540,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
540,541,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
541,542,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
542,543,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
543,544,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
547,146,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
546,147,Homo sapiens,Gallus gallus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
545,148,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
549,151,Homo sapiens,Gallus gallus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
550,551,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
551,552,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
552,153,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
542,553,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
553,554,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
555,556,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
554,557,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
553,558,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
558,161,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
559,162,Homo sapiens,Passer montanus,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
559,163,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
541,560,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
561,164,Unknown,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
561,165,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
560,166,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
540,167,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
539,168,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
538,169,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
537,562,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
562,563,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
564,170,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
564,565,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
565,566,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
567,173,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
563,175,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
562,568,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
568,569,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
569,177,Homo sapiens,Anatidae,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
568,570,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
571,572,Unknown,Anatidae,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
575,184,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
576,577,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
577,185,Meleagris gallopavo,Anatidae,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
577,186,Meleagris gallopavo,Numididae,TRUE,0,TRUE,Host Shift,seg3,PA_polymerase
576,187,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
574,578,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
578,189,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
406,579,Mareca americana,Mareca americana,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
579,190,Mareca americana,Mareca americana,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
580,191,Mareca americana,Mareca americana,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
584,585,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
589,590,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg3,PA_polymerase
