parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
180,183,Sus scrofa,Gallus gallus,TRUE,0,TRUE,Host Shift,seg2,PB1-F2
183,184,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
186,73,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
185,75,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
184,187,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
187,76,Gallus gallus,Homo sapiens,TRUE,0,TRUE,Host Shift,seg2,PB1-F2
187,188,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
189,79,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1-F2
191,81,Gallus gallus,Gallus gallus,FALSE,0,TRUE,No Shift,seg2,PB1-F2
167,83,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg2,PB1-F2
166,84,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1-F2
112,113,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg2,PB1-F2
113,114,Anatidae,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1-F2
114,115,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg2,PB1-F2
116,117,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
118,119,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
120,2,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
120,3,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
119,4,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
118,5,Aves,Aves,FALSE,0,TRUE,No Shift,seg2,PB1-F2
121,10,Phasianinae,Panthera tigris,TRUE,0,TRUE,Host Shift,seg2,PB1-F2
