parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
635,19,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
634,20,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
632,636,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
636,637,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
637,21,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
637,22,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
636,638,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
638,639,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
639,640,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
643,644,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
644,645,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
645,23,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
641,28,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
640,646,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
646,29,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
646,647,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
647,30,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
647,31,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
639,648,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
648,32,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
648,33,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
649,34,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
649,650,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
650,651,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
651,35,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
616,652,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
652,653,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
653,38,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
655,656,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
656,657,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
657,41,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
657,42,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
656,43,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
654,45,Homo sapiens,Anatidae,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
614,658,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
661,662,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
662,663,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
663,664,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
664,665,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
665,666,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
666,667,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
667,668,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
668,669,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
669,670,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
