parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
1593,776,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
821,1580,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1580,1581,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1581,1582,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1582,1583,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1580,1584,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1584,767,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
822,1577,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1579,758,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1579,759,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1578,760,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1577,761,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
823,1532,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1533,1534,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1538,1539,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1539,1540,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1540,1541,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1541,1542,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1542,1543,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1543,1544,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1544,1545,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1548,1549,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1549,1550,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1552,1553,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1553,1554,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1554,1555,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1555,712,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1555,713,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1554,714,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1552,716,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1550,718,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1549,719,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1548,720,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1547,721,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1545,723,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1542,726,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1539,729,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1538,730,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1536,732,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1535,733,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1558,735,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1558,736,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1557,1559,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1559,1560,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1560,1561,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1561,738,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1565,1566,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1566,739,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1566,740,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1565,741,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1564,742,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1563,1567,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1567,743,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1567,744,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1562,745,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1560,746,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1556,1568,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1568,1569,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1569,1570,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1570,747,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1570,1571,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1571,748,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1571,749,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1569,1572,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1572,1573,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1573,1574,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1574,750,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1574,751,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg4,HA_full
1573,752,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1572,753,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1568,1575,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1575,754,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1575,755,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1532,1576,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1576,756,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1576,757,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
824,1530,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1530,1531,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1531,709,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1531,710,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1530,711,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
825,1255,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1255,1256,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1256,1257,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1257,1258,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1258,1259,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1259,1260,Homo sapiens,Sus scrofa,TRUE,0,TRUE,Host Shift,seg4,HA_full
1260,1261,Sus scrofa,Sus scrofa,FALSE,0,TRUE,No Shift,seg4,HA_full
1261,1262,Sus scrofa,Homo sapiens,TRUE,0,TRUE,Host Shift,seg4,HA_full
1262,1263,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1263,1264,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1264,1265,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1265,1266,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1266,1267,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1267,1268,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1268,1269,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1269,1270,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1270,1271,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1271,1272,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1272,1273,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1273,1274,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1274,1275,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1275,1276,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1276,1277,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1277,1278,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1280,1281,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1281,433,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1281,434,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1280,435,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1279,436,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1282,438,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1282,439,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1275,1283,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1283,1284,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1288,1289,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1289,1290,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1290,1291,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1292,1293,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1293,1294,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1294,1295,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1295,1296,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1301,1302,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1302,1303,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1303,1304,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1305,1306,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1306,441,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1306,442,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1305,443,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1304,444,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1303,445,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1301,447,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1300,448,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1299,449,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1298,450,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1297,451,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1293,455,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1287,461,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1286,462,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1285,463,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1284,464,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1283,465,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1274,1307,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1307,1308,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1308,1309,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1309,1310,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1310,1311,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1311,1312,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1312,1313,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1313,1314,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1314,1315,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1315,1316,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1325,1326,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1330,1331,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1331,1332,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1332,1333,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1335,474,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1333,476,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1330,479,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1329,480,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1328,481,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1322,487,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1321,488,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1320,489,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1319,490,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1317,492,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1316,493,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1313,496,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1343,1344,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1344,499,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
